district_id,district_name,id,name,street,house_number,zip_code,phone_number,type,sponsor_id,sponsor_name,etrs_y,etrs_x,places
09,Treptow-Köpenick,09151130,EKT Karl und Karla,Karl-Kunger-Str.,59,12435,+49302663104,Reguläre Einrichtung,7512,Karl und Karla e. V.,5816822.4,0394587.2,20
09,Treptow-Köpenick,09151140,Kita Die wilden Knallerbsen,Königsheideweg,285,12487,+493063104609,Reguläre Einrichtung,7569,Die wilden Knallerbsen GmbH,5811626.2,0398681.3,74
09,Treptow-Köpenick,09151150,Kita Im Kosmosviertel,Ortolfstr.,164,12524,+493067802044,Reguläre Einrichtung,1298,JAO gGmbH,5807029.6,0399952.7,130
09,Treptow-Köpenick,09151160,Kita Pretty World,Elsenstr.,25,12435,+493053023357,Reguläre Einrichtung,8483,Pretty World gGmbH,5816588.8,0395045.6,27
09,Treptow-Köpenick,09151170,Villa Klecks,Kiefholzstr.,269,12437,+493067519370,Reguläre Einrichtung,4985,GEFA gemeinnützige Gesellschaft für Familienaktivierung mbH,5814084.2,0397093.5,40
09,Treptow-Köpenick,09151180,Kleiner Fratz,Behringstr.,33,12437,+493023888224,Reguläre Einrichtung,9033,Kleiner Fratz City Süd GmbH,5813857.6,0397491.5,35
09,Treptow-Köpenick,09151190,Kita Felix and Friends,Sterndamm,109,12487,+493063103614,Reguläre Einrichtung,1342,GFAJ e.V.,5811294.4,0398180.2,45
09,Treptow-Köpenick,09151200,Kita Am Haselbusch,Am Haselbusch,2,12487,+493025565353,Reguläre Einrichtung,7463,Lernorte - Wissen und Bildung für Kinder GmbH,5812097.6,0398341.2,64
09,Treptow-Köpenick,09151210,Kleiner Fratz,Semmelweisstr.,10,12524,+49302593626,Reguläre Einrichtung,9033,Kleiner Fratz City Süd GmbH,5808968.6,0400594.1,45
09,Treptow-Köpenick,09151220,Kreativitätskindertagesstätte Treptow,Hartriegelstr.,77,12439,+4930225027730,Reguläre Einrichtung,7520,Kreativitätsschulzentrum Berlin gGmbH,5811895.7,0400181.1,45
09,Treptow-Köpenick,09151230,FRÖBEL Kindergarten Campus Kids,Hans-Schmidt-Str.,14A,12489,+493067824666,Reguläre Einrichtung,1227,Fröbel Bildung und Erziehung gGmbH,5810418.2,0400356.8,100
09,Treptow-Köpenick,09151270,Villa Moosmutzel,Grünauer Str.,60,12524,+493091747700,Reguläre Einrichtung,4985,GEFA gemeinnützige Gesellschaft für Familienaktivierung mbH,5808692.7,0400865.2,33
09,Treptow-Köpenick,09151280,Kleiner Fratz,Lindenblütenstr.,26,12526,+493053676086,Reguläre Einrichtung,9033,Kleiner Fratz City Süd GmbH,5807330.8,0402475.8,55
09,Treptow-Köpenick,09151290,2. Kita Pretty World,Elsenstr.,102A,12435,+493064076923,Reguläre Einrichtung,8483,Pretty World gGmbH,5816574.5,0395081.4,45
09,Treptow-Köpenick,09151300,CJD Kita an der Milchstraße,Schönefelder Chaussee,187A,12524,+493061504471,Reguläre Einrichtung,1209,CJD Berlin-Brandenburg im CJD e.V.,5807074.2,0399694.6,180
09,Treptow-Köpenick,09151320,Kita im Familienbegegnungszentrum (FBZ),Besenbinderstr.,2,12524,+493063417333,Reguläre Einrichtung,9208,offensiv´91 Soziale Dienste gGmbH,5808910.8,0400688.6,20
09,Treptow-Köpenick,09151330,Kleiner Fratz,Ernststr.,4,12437,+49304394705,Reguläre Einrichtung,0627,Kleiner Fratz GmbH,5813951.9,0397323.4,40
09,Treptow-Köpenick,09151350,Montessori Kinderhaus Bienennest,Abram-Joffe-Str.,18,12489,+493063222792,Reguläre Einrichtung,8363,Montessori Kinderhaus Bienennest gGmbH,5810155.5,0399884.4,30
09,Treptow-Köpenick,09151360,Kita Arbolitos,Baumschulenstr.,103,12437,+493049085193,Reguläre Einrichtung,8966,tuKita la segunda gUG,5814264.7,0397482.3,30
09,Treptow-Köpenick,09151370,Kita Die kleinen Entdecker,Heidekampweg,45,12437,+493091208741,Reguläre Einrichtung,8411,KLEO KinderLernOrte Bildungseinrichtung gGmbH,5813703.8,0396733.2,42
09,Treptow-Köpenick,09151380,freude Kita Niederschöneweide,Brückenstr.,24,12439,+493063418023,Reguläre Einrichtung,9205,Freude Kita Brücke gGmbH,5813027.5,0398833.8,31
09,Treptow-Köpenick,09151400,Kita Pirole,Schraderstr.,12,12437,+49305128517,Reguläre Einrichtung,8301,era Erziehung und Ästhetik gemeinnützige GmbH,5813552.7,0396802.7,25
09,Treptow-Köpenick,09151410,Kila Wilde Mö(h)re,Mörikestr.,2,12437,+493052101406,Reguläre Einrichtung,8615,FreiRäume e. V.,5813984.2,0397100.8,18
09,Treptow-Köpenick,09151430,Elterninitiativ-Kita Kunger Küken,Wildenbruchstr.,41,12435,+493022468663,Reguläre Einrichtung,8637,Kunger Küken e. V.,5816590.9,0394821.0,25
09,Treptow-Köpenick,09151440,FREUDE Kita Niederschöneweide 2,Brückenstr.,8,12439,+493063331359,Reguläre Einrichtung,9205,Freude Kita Brücke gGmbH,5813007.7,0398869.0,40
09,Treptow-Köpenick,09151450,Kinderstube Abeona,Elsenstr.,41,12435,+493040750369,Reguläre Einrichtung,8676,Kinderstube Abeona e. V.,5816340.6,0394835.9,26
09,Treptow-Köpenick,09151470,Kita am Flugplatz Johannisthal,Straße am Flugplatz,38,12487,+493041963,Reguläre Einrichtung,8194,Johanniter-Unfall-Hilfe e. V. Regionalverband Berlin,5809961.0,0398869.4,129
09,Treptow-Köpenick,09151480,Kita Kleefalter,Dörpfeldstr.,27,12489,+4930120832119,Reguläre Einrichtung,8000,SOCIUS - Die Bildungspartner gemeinnützige GmbH,5810664.1,0401201.7,70
09,Treptow-Köpenick,09151490,Kita Arbolitos 2,Eschenbachstr.,2,12437,+493049085193,Reguläre Einrichtung,8966,tuKita la segunda gUG,5814259.3,0397433.3,22
09,Treptow-Köpenick,09151540,Kita Niederschöneweide 3,Brückenstr.,4,12439,+493091693450,Reguläre Einrichtung,9205,Freude Kita Brücke gGmbH,5812938.7,0398827.0,16
09,Treptow-Köpenick,09151550,Kita Schwalbennest,Winckelmannstr.,70,12487,+49307466801,Reguläre Einrichtung,8166,WA-KIB gemeinnützige GmbH,5811026.7,0398405.8,29
09,Treptow-Köpenick,09151560,Waldkita,Am Treptower Park,70,12435,+49306249407,Reguläre Einrichtung,0561,WeG gGmbH,5816189.0,0396032.5,18
09,Treptow-Köpenick,09151570,Freude Kita Süd-Ost Altglienicke,Siriusstr.,17,12524,+49306503555,Reguläre Einrichtung,8878,FREUDE Kindergärten Süd-Ost gGmbH,5806729.9,0399737.0,50
09,Treptow-Köpenick,09151580,Kita Smile,Lindhorstweg,34,12487,+493054828068,Reguläre Einrichtung,8668,Smile Kindergärten gemeinnützige GmbH,5811020.3,0398208.3,25
09,Treptow-Köpenick,09151600,Kita Traumzauberwald,Goethestr.,8,12526,+493058799877,Reguläre Einrichtung,7713,Berliner Traumzauberland gGmbH,5806242.3,0403897.9,42
09,Treptow-Köpenick,09151610,Kita Gartenzwerge,Megedestr.,7,12487,+49301735603151,Reguläre Einrichtung,8918,Gartenzwerge e.V.,5811381.0,0398123.1,20
09,Treptow-Köpenick,09151620,Kita Adlerküken,Adlergestell,107,12439,+4930232564520,Reguläre Einrichtung,7427,Euro-Schulen gemeinnützige Gesellsch. für berufl. Bildung und Beschäftigung mbH,5811716.1,0399809.0,160
09,Treptow-Köpenick,09151630,Kita Matschpiraten,Schnellerstr.,24,12439,+493097882640,Reguläre Einrichtung,8234,Großstadtzwerge gemeinnützige UG (haftungsbeschränkt),5812760.8,0398911.4,21
09,Treptow-Köpenick,09151640,Kita Familya Adlershof,Konrad-Zuse-Str.,6a,12489,+493023593577,Reguläre Einrichtung,8969,Kita Familya gGmbH,5810639.3,0399873.2,36
09,Treptow-Köpenick,09151650,Kita Jung-Kleen-Icke,Grünauer Str.,59,12524,+493067820301,Reguläre Einrichtung,8132,kleine Künstler ganz groß gGmbH,5808684.6,0400913.1,57
09,Treptow-Köpenick,09151660,Kita Peene Kapitäne,Peenestr.,36,12524,+493056590994,Reguläre Einrichtung,8235,Trägerwerk Soziale Dienste in Berlin und Brandenburg gGmbH (TWSD in BB gGmbH),5808311.9,0400277.4,209
09,Treptow-Köpenick,09151670,Kita Schönefelder Chaussee,Schönefelder Chaussee,34,12524,+49309893018,Reguläre Einrichtung,8377,Internationaler Bund - IB Berlin-Brandenburg gGmbH für Bildung und soziale Dienste (IB Berlin-Brandenburg gGmbH),5808412.0,0400073.0,100
09,Treptow-Köpenick,09151680,Johannissterne,Straße am Flugplatz,68,12487,+493063418593,Reguläre Einrichtung,8315,SBH Nordost GmbH,5810561.7,0398595.2,35
09,Treptow-Köpenick,09151690,Kita im Fenngarten,Fennstr.,5,12439,+493055520000,Reguläre Einrichtung,9079,junior JoEL im Fenngarten gUG,5812554.6,0399209.5,77
09,Treptow-Köpenick,09151710,Freude Kita Niederschöneweide 4,Brückenstr.,12,12439,+493040109090,Reguläre Einrichtung,9205,Freude Kita Brücke gGmbH,5813072.8,0398910.4,32
09,Treptow-Köpenick,09151730,Freude Kita Niederschöneweide 5,Brückenstr.,9,12439,+493045306111,Reguläre Einrichtung,9205,Freude Kita Brücke gGmbH,5813024.2,0398880.4,20
09,Treptow-Köpenick,09151740,BIP Kreativitätskita am Campus,Hermann-Dorner-Allee,11,12489,+493061287788,Reguläre Einrichtung,8454,BIP - Gesellschaft für Kreativitätspädagogik gGmbH,5810568.3,0399703.9,90
09,Treptow-Köpenick,09151750,Kita Nusshütte Radickestr.,Radickestr.,48,12489,+49301767698552,Reguläre Einrichtung,8864,CeFi - Bildung und Verständigung gGmbH,5810469.5,0401265.3,25
09,Treptow-Köpenick,09151760,"Kita ""Wilhelmine""",Wilhelmine-Duncker-Str.,2,12526,+493021929986,Reguläre Einrichtung,1298,JAO gGmbH,5807239.9,0402225.7,100
09,Treptow-Köpenick,09151770,Kita barfuss,Bruno-Bürgel-Weg,50,12439,+493028613992,Reguläre Einrichtung,9187,Kita barfuß gUG,5812439.8,0400691.5,24
09,Treptow-Köpenick,09151780,Kita Einsteinkinder,Rudower Str.,69,12524,+49301783744613,Reguläre Einrichtung,9191,"KaSa - Lernen, Spielen und Verständigen gUG",5808909.1,0400399.9,30
09,Treptow-Köpenick,09151790,Kita Familya Adlershof 2,Konrad-Zuse-Str.,2,12489,+493023593577,Reguläre Einrichtung,8969,Kita Familya gGmbH,5810636.9,0399929.3,25
09,Treptow-Köpenick,09151800,Kita Windzauber,Sterndamm,71,12487,+493017645762348,Reguläre Einrichtung,9313,WissensWind GmbH,5811723.0,0398503.3,25
09,Treptow-Köpenick,09160010,Kita Waldspielhaus,Adlergestell,592,12527,+493044383641,Reguläre Einrichtung,1202,Pfefferwerk Stadtkultur gGmbH,5807104.1,0403834.9,82
09,Treptow-Köpenick,09160020,Humanistische Kindertagesstätte Alfred-Randt-Str. 15-17,Alfred-Randt-Str.,15,12559,+49306543558,Reguläre Einrichtung,1230,"Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg KdöR",5810954.5,0405051.3,170
09,Treptow-Köpenick,09160030,Schwanenkita,Friedrichshagener Str.,8,12555,+493065260205,Reguläre Einrichtung,1320,Märkische Kita und Schule gGmbH,5812208.6,0403667.6,137
09,Treptow-Köpenick,09160040,Kita Alt Müggelheim 10/Kitas SüdOst,Alt-Müggelheim,10,12559,+49306598945,Reguläre Einrichtung,0122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,5807578.4,0409125.3,90
09,Treptow-Köpenick,09160050,Kita An der Wuhlheide 180/Kitas SüdOst,An der Wuhlheide,180,12459,+49305353440,Reguläre Einrichtung,0122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,5813002.2,0400836.1,199
09,Treptow-Köpenick,09160100,Kita Bölschestr. 29/Kitas SüdOst,Bölschestr.,29,12587,+49306451831,Reguläre Einrichtung,0122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,5812056.5,0406598.7,72
09,Treptow-Köpenick,09160120,Kita Pusteblume,Bukesweg,28,12557,+49306555401,Reguläre Einrichtung,1233,FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis,5809693.4,0404540.2,140
09,Treptow-Köpenick,09160130,Kita Friedrichshagener Str.,Friedrichshagener Str.,5,12555,+49306571430,Reguläre Einrichtung,0122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,5812281.9,0403433.7,90
09,Treptow-Köpenick,09160140,EKT Die Grünspechte,Zu den sieben Raben,15,12555,+4930+493001797348725,Reguläre Einrichtung,1125,Die Grünspechte e. V.,5813420.7,0404100.7,16
09,Treptow-Köpenick,09160160,Kita Erknerstr. 46/Kitas SüdOst,Erknerstr.,46,12589,+49306489339,Reguläre Einrichtung,0122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,5810418.7,0413142.1,60
09,Treptow-Köpenick,09160190,Kita Griechische Allee 21-25/Kitas SüdOst,Griechische Allee,21,12459,+493053024750,Reguläre Einrichtung,0122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,5813795.2,0399343.2,215
09,Treptow-Köpenick,09160210,Kneipp-Kita Pfeffermäuse,Grüne Trift,138,12557,+493044383631,Reguläre Einrichtung,1202,Pfefferwerk Stadtkultur gGmbH,5809441.9,0404272.8,150
09,Treptow-Köpenick,09160220,Kita in der Mansarde,Müggelwerderweg,3,12589,+493065013161,Reguläre Einrichtung,1233,FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis,5810707.8,0410846.8,44
09,Treptow-Köpenick,09160240,Kita Kaulsdorfer Str. 313/315/Kitas SüdOst,Kaulsdorfer Str.,313,12555,+49306574011,Reguläre Einrichtung,0122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,5813286.8,0403444.6,155
09,Treptow-Köpenick,09160280,Kita Mahlower Str. 5-7/Kitas SüdOst,Mahlower Str.,5,12557,+49306516700,Reguläre Einrichtung,0122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,5810972.2,0402722.8,135
09,Treptow-Köpenick,09160290,Villa Mäusebau,Ostendorfstr.,34,12557,+493080532615,Reguläre Einrichtung,1320,Märkische Kita und Schule gGmbH,5808484.4,0404119.6,70
09,Treptow-Köpenick,09160320,EKT - Müggelräuber,Scharnweberstr.,56,12587,+493065013444,Reguläre Einrichtung,1178,Montessori Kinder- und Schülerladen Friedrichshagen e. V.,5812507.9,0406818.6,45
09,Treptow-Köpenick,09160330,Kita Knirpsenbude,Ottomar-Geschke-Str.,13,12555,+493044383601,Reguläre Einrichtung,1202,Pfefferwerk Stadtkultur gGmbH,5811934.9,0402583.1,185
09,Treptow-Köpenick,09160340,EKT - WindFee,Goethestr.,2,12459,+49302533402,Reguläre Einrichtung,1189,WindFee e.V.,5813727.9,0399080.5,30
09,Treptow-Köpenick,09160350,Zwergenstübchen,Ottomar-Geschke-Str.,81,12555,+49306519757,Reguläre Einrichtung,1320,Märkische Kita und Schule gGmbH,5811339.1,0402242.9,85
09,Treptow-Köpenick,09160360,Kita Offensiv' 91/Pablo-Neruda-Str. 12 -13,Pablo-Neruda-Str.,12,12559,+49306540007,Reguläre Einrichtung,9208,offensiv´91 Soziale Dienste gGmbH,5811157.6,0404186.0,152
09,Treptow-Köpenick,09160410,AWO Kita Müggelzwerge,Peter-Hille-Str.,4,12587,+49306455677,Reguläre Einrichtung,0152,Arbeiterwohlfahrt Berlin Kreisverband Südost e.V.,5812503.6,0406280.7,75
09,Treptow-Köpenick,09160430,"IB-Kita, Internationaler Bund",Rudower Str.,60,12557,+49306554131,Reguläre Einrichtung,8377,Internationaler Bund - IB Berlin-Brandenburg gGmbH für Bildung und soziale Dienste (IB Berlin-Brandenburg gGmbH),5811304.1,0402291.3,80
09,Treptow-Köpenick,09160460,KITA Eichkater,Fürstenwalder Allee,178,12589,+49306489426,Reguläre Einrichtung,1355,Käpt'n Browser gemeinnützige Gesellschaft mit beschränkter Haftung,5810160.8,0411843.5,110
09,Treptow-Köpenick,09160470,KITA Schneckenhaus,Stillerzeile,136,12587,+49306454582,Reguläre Einrichtung,1355,Käpt'n Browser gemeinnützige Gesellschaft mit beschränkter Haftung,5812419.3,0404914.7,220
09,Treptow-Köpenick,09160480,Kita Spitzerstr. 8/Kitas SüdOst,Spitzerstr.,8,12557,+49306519481,Reguläre Einrichtung,0122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,5811170.1,0403328.1,75
09,Treptow-Köpenick,09160500,Kita Uhlenhorster Str. 27/Kitas SüdOst,Uhlenhorster Str.,27,12555,+49306571939,Reguläre Einrichtung,0122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,5813371.5,0404421.2,95
09,Treptow-Köpenick,09160520,Kita Offensiv' 91/Wassersportallee 4,Wassersportallee,4,12527,+49306743915,Reguläre Einrichtung,9208,offensiv´91 Soziale Dienste gGmbH,5808395.7,0403538.1,50
09,Treptow-Köpenick,09160530,IntegrationsKITA Hand in Hand,Salvador-Allende-Str.,47,12559,+49306540092,Reguläre Einrichtung,1355,Käpt'n Browser gemeinnützige Gesellschaft mit beschränkter Haftung,5811343.2,0404248.9,130
09,Treptow-Köpenick,09160580,Kita der Ev. Kirchengem. Berlin-Friedrichshagen,Peter-Hille-Str.,99,12587,+49306451857,Reguläre Einrichtung,0207,Ev. Kirchengemeinde Berlin-Friedrichshagen,5811838.5,0406261.8,75
09,Treptow-Köpenick,09160590,Kita der Ev. Kirchengem. Schmöckwitz,Alt-Schmöckwitz,1,12527,+49304409443,Reguläre Einrichtung,0280,Evangelischer Verband für Kita und Familie,5803632.1,0408039.1,35
09,Treptow-Köpenick,09160600,Evangelische Kindertagesstätte (G) Köpenick,Am Generalshof,7,12555,+49306571461,Reguläre Einrichtung,0455,Ev. St.-Laurentius-Kirchengemeinde Köpenick,5812312.0,0403167.9,48
09,Treptow-Köpenick,09160610,Kita der Ev. Kirchengem. Christuskirche Oberschöneweide,Griechische Allee,59,12459,+49305353015,Reguläre Einrichtung,0206,Ev. Kirchengemeinde Christuskirche Oberschöneweide,5813597.8,0399673.1,50
09,Treptow-Köpenick,09160620,Kath. Kita St. Josefsstift,Joachimstr.,11,12555,+4930259365167,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,5812511.3,0402990.6,62
09,Treptow-Köpenick,09160630,"Evangelischer Kindergarten ""Arche Noah""",Püttbergeweg,84,12589,+49306489044,Reguläre Einrichtung,0456,Ev. Kirchengemeinde Rahnsdorf,5810905.6,0411803.9,48
09,Treptow-Köpenick,09160640,Evangelische Kindertagesstätte (R) Köpenick,Rudower Str.,23,12557,+49306554449,Reguläre Einrichtung,0455,Ev. St.-Laurentius-Kirchengemeinde Köpenick,5811388.2,0402522.8,28
09,Treptow-Köpenick,09160660,Kath. Kita Hl. Maria Magdalena,Weiskopffstr.,12,12459,+4930259365151,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,5812910.7,0400925.3,130
09,Treptow-Köpenick,09160670,Kita Wattstr. 14/Kitas SüdOst,Wattstr.,14,12459,+49305350990,Reguläre Einrichtung,0122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,5813974.0,0398746.0,0
09,Treptow-Köpenick,09160700,Kita Emrichstr. 51/Kitas SüdOst,Emrichstr.,51,12587,+493064197809,Reguläre Einrichtung,0122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,5811887.2,0406312.0,75
09,Treptow-Köpenick,09160720,Kita Landjägerstr. 7/9/Kitas SüdOst,Landjägerstr.,7,12555,+49306544115,Reguläre Einrichtung,0122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,5811423.6,0403620.4,190
09,Treptow-Köpenick,09160730,Kita Wirsi-Kids,Wirsitzer Weg,2,12555,+493064509931,Reguläre Einrichtung,1329,Kinder in Bewegung gGmbH Gemeinnützige Kindergarten-Trägergesellschaft des Berliner Sports,5813839.7,0403545.1,200
09,Treptow-Köpenick,09160760,Kita Kinder in Bewegung (KiB),Waldstr.,8,12589,+49306489667,Reguläre Einrichtung,1329,Kinder in Bewegung gGmbH Gemeinnützige Kindergarten-Trägergesellschaft des Berliner Sports,5809323.0,0413505.0,50
09,Treptow-Köpenick,09160770,Kita Rahnsdorfer Spatzen,Fürstenwalder Allee,115,12589,+49306489211,Reguläre Einrichtung,1233,FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis,5810368.7,0411506.8,54
09,Treptow-Köpenick,09160780,Kita Grüne Aue,Baderseestr.,1,12527,+49306744553,Reguläre Einrichtung,1233,FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis,5808183.8,0403372.5,153
09,Treptow-Köpenick,09160790,EKT Friedrichshagener Kinderladen,Drachholzstr.,2,12587,+4930123456789,Reguläre Einrichtung,1128,Friedrichshagener Kinderladen e.V.,5812287.0,0406683.8,18
09,Treptow-Köpenick,09160800,EKT - Kleine Fische-ganz groß,Zaucher Weg,1,12527,+49307521317,Reguläre Einrichtung,1130,Kleine Fische - ganz groß e. V.,5805264.7,0407407.9,34
09,Treptow-Köpenick,09160810,Montessori Kinderhaus,Köpenzeile,125,12557,+4930999001,Reguläre Einrichtung,7801,Montessori-Stiftung Berlin (MSB),5809552.1,0404471.7,75
09,Treptow-Köpenick,09160830,DASI Kita Friedrichshagen,Peter-Hille-Str.,26,12587,+49306455676,Reguläre Einrichtung,1356,Diakonische Arbeitsgemeinschaft Sozialpädagogischer Initiativen DASI Berlin gGmbH,5812368.1,0406267.5,96
09,Treptow-Köpenick,09160870,Kleiner Fratz,Karolinenhofweg,3,12527,+493083217283,Reguläre Einrichtung,9033,Kleiner Fratz City Süd GmbH,5805933.5,0406870.4,35
09,Treptow-Köpenick,09160880,Kindergarten Unser Haus,Albert-Schweitzer-Str.,60,12587,+493081801746,Reguläre Einrichtung,7711,Integrativer Kindergarten Unser Haus e. V.,5812405.2,0406504.0,40
09,Treptow-Köpenick,09160890,Kita Traumzauberland,Peter-Hille-Str.,30,12587,+493065076102,Reguläre Einrichtung,7713,Berliner Traumzauberland gGmbH,5812359.8,0406194.2,70
09,Treptow-Köpenick,09160920,KITA Die kleinen Füchse,Rudower Str.,37,12557,+493065075230,Reguläre Einrichtung,1355,Käpt'n Browser gemeinnützige Gesellschaft mit beschränkter Haftung,5811387.3,0402416.6,67
09,Treptow-Köpenick,09160930,Kinderhaus kleine Entdecker,Kietzer Str.,5,12555,+493065499770,Reguläre Einrichtung,7925,kleine Entdecker e. V.,5811479.5,0403315.4,30
09,Treptow-Köpenick,09160940,Kita Kleine Helden Köpenick,Müggelheimer Str.,45,12555,+493064495045,Reguläre Einrichtung,7928,Kita Kleine Helden Köpenick gGmbH,5811246.7,0403636.4,24
09,Treptow-Köpenick,09160950,Kita Zauberblümchen,Landjägerstr.,11,12555,+4930544628924,Reguläre Einrichtung,7929,Gemeinnützige Interkultureller Start UG (haftungsbeschränkt),5811404.1,0403521.2,84
09,Treptow-Köpenick,09160960,Kita Wilhelminenhofstraße,Wilhelminenhofstr.,45A,12459,+493023366328,Reguläre Einrichtung,0757,Nefeli e.V.,5813251.9,0399642.6,28
09,Treptow-Köpenick,09160970,Kita Sonnentropfen,An der Wuhlheide,232B,12459,+493024537209,Reguläre Einrichtung,8283,Spree-Kinder gemeinnützige GmbH,5812706.8,0401693.4,76
09,Treptow-Köpenick,09161000,Bude-Kids,Alfred-Randt-Str.,60,12559,+493061795967,Reguläre Einrichtung,8161,Sylvester e. V. Berlin,5811024.9,0405269.0,20
09,Treptow-Köpenick,09161010,Waldkita Wuhlheide,An der Wuhlheide,171,12459,+49307466801,Reguläre Einrichtung,8166,WA-KIB gemeinnützige GmbH,5813861.0,0401113.0,33
09,Treptow-Köpenick,09161020,THOLP Kindergarten,Fürstenwalder Damm,474,12587,+493068836800,Reguläre Einrichtung,8722,Stephanus gGmbH,5812699.0,0406480.1,80
09,Treptow-Köpenick,09161030,STM,Mandrellaplatz,9,12555,+493076583688,Reguläre Einrichtung,8513,Spieltraum KMA gGmbH,5812615.6,0403539.0,20
09,Treptow-Köpenick,09161040,Kita FindeFuchs,Lindenstr.,35,12555,+493026034184,Reguläre Einrichtung,8230,FindeFuchs gUG (haftungsbeschränkt),5812194.0,0402894.8,41
09,Treptow-Köpenick,09161060,EKT Altstadtkrokodile,Jägerstr.,5,12555,+493067515850,Reguläre Einrichtung,8242,Kinderladen Köpenick e. V.,5811620.0,0403341.9,25
09,Treptow-Köpenick,09161070,Bewegte Kita,Lindenstr.,26,12555,+493065017599,Reguläre Einrichtung,1320,Märkische Kita und Schule gGmbH,5812489.7,0402687.3,25
09,Treptow-Köpenick,09161080,Kita Wuhlekinder,Kaulsdorfer Str.,245,12555,+493050566290,Reguläre Einrichtung,8273,Die Wuhlewanderer gGmbH,5813567.5,0403268.4,23
09,Treptow-Köpenick,09161100,Kita Spreekinder,Edisonstr.,19,12459,+493053217552,Reguläre Einrichtung,8131,kijufa gGmbH,5813798.4,0399033.1,45
09,Treptow-Köpenick,09161110,Kita Kinderstube,Hämmerlingstr.,101,12555,+49305122282,Reguläre Einrichtung,7928,Kita Kleine Helden Köpenick gGmbH,5812971.8,0403109.7,18
09,Treptow-Köpenick,09161120,Kita Plönzwerge,Rathenaustr.,15,12459,+4930946700,Reguläre Einrichtung,8161,Sylvester e. V. Berlin,5813167.2,0400009.8,33
09,Treptow-Köpenick,09161130,Kita Müggelstern,Müggellandstr.,8,12559,+493065499505,Reguläre Einrichtung,8315,SBH Nordost GmbH,5808102.7,0408772.5,65
09,Treptow-Köpenick,09161140,Kita Pretty World (3),Siemensstr.,14,12459,+493053218652,Reguläre Einrichtung,8483,Pretty World gGmbH,5813732.5,0398858.7,50
09,Treptow-Köpenick,09161160,Kita am Wald,Erknerstr.,39,12589,+493065489227,Reguläre Einrichtung,8356,NaturTalent Natur- und Erlebnispädagogik Berlin gemeinnützige UG (haftungsbeschränkt),5810516.0,0413103.4,33
09,Treptow-Köpenick,09161170,BOOT-Kita Puchanstraße,Puchanstr.,17,12555,+49305015915931,Reguläre Einrichtung,1277,Gemeinnützige BOOT GmbH,5812507.3,0403407.3,135
09,Treptow-Köpenick,09161180,Kita Ökolinos,Wilhelminenhofstr.,41,12459,+49307466801,Reguläre Einrichtung,8166,WA-KIB gemeinnützige GmbH,5813345.3,0399504.4,29
09,Treptow-Köpenick,09161190,Kita Eulenkinder,Schönerlinder Str.,1,12557,+493026034184,Reguläre Einrichtung,8230,FindeFuchs gUG (haftungsbeschränkt),5811254.8,0402729.5,36
09,Treptow-Köpenick,09161200,Kita Glückszeile,Stillerzeile,44,12587,+493017621564850,Reguläre Einrichtung,8449,kevisa gGmbH,5812669.2,0405624.6,63
09,Treptow-Köpenick,09161210,Kita Zauberland gUG,Wilhelminenhofstr.,21,12459,+493024175140,Reguläre Einrichtung,8653,Kita Zauberland gUG,5813479.7,0399160.5,50
09,Treptow-Köpenick,09161230,Kita Pirateninsel,Regattastr.,60,12527,+493085744346,Reguläre Einrichtung,8712,KliB Kinder leben in Berlin gUG (haftungsbeschränkt),5808976.1,0403186.7,25
09,Treptow-Köpenick,09161240,Kita Die Inselzwerge,Triglawstr.,8,12589,+493069575505,Reguläre Einrichtung,8273,Die Wuhlewanderer gGmbH,5808548.7,0413047.6,45
09,Treptow-Köpenick,09161250,Kita Traumschön,Wilhelminenhofstr.,47B,12459,+493084422817,Reguläre Einrichtung,7713,Berliner Traumzauberland gGmbH,5813201.8,0399707.9,40
09,Treptow-Köpenick,09161270,Freude Kita Köpenick,Müggelheimer Str.,22,12555,+493026581144,Reguläre Einrichtung,8295,FREUDE Kindergärten gemeinnützige GmbH,5811076.1,0403801.1,28
